Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Country,City,State,Region,Category,Sub-Category,Product Name,Quantity,Discount,Sales,Profit,Profit Margin,Order Month,Order Year
ORD-12192,07-06-2024,09-06-2024,First Class,CUST-1486,Home Office,India,Ahmedabad,Gujarat,West,Technology,Accessories,Mechanical Keyboard,4,0.3,823.58,71.69,0.087046796,2024-06,2024
ORD-12134,25-01-2025,27-01-2025,Standard,CUST-1261,Home Office,India,Bengaluru,Karnataka,South,Technology,Accessories,Laser Printer,1,0,410.74,96.44,0.234795735,2025-01,2025
ORD-11082,23-06-2025,26-06-2025,Standard,CUST-1414,Consumer,India,Pune,Maharashtra,West,Technology,Computers,Laser Printer,1,0.15,367.67,56.29,0.153099247,2025-06,2025
ORD-12021,02-07-2023,05-07-2023,Standard,CUST-1467,Consumer,India,Chennai,Tamil Nadu,South,Furniture,Office Furniture,Conference Table,4,0,1609.74,95.27,0.059183471,2023-07,2023
ORD-10072,17-05-2024,20-05-2024,Standard,CUST-1233,Consumer,India,Jaipur,Rajasthan,North,Technology,Computers,Business Laptop,1,0,290.79,50.71,0.174387015,2024-05,2024
ORD-11154,08-08-2025,12-08-2025,Standard,CUST-1261,Home Office,India,Chennai,Tamil Nadu,South,Furniture,Chairs,Bookshelf,2,0.05,347.36,33.91,0.097622064,2025-08,2025
ORD-10355,10-06-2025,13-06-2025,Second Class,CUST-1299,Corporate,India,Pune,Maharashtra,West,Furniture,Tables,Reception Desk,4,0.1,1385.63,63.37,0.04573371,2025-06,2025
ORD-10269,17-07-2024,18-07-2024,First Class,CUST-1211,Corporate,India,Hyderabad,Telangana,South,Technology,Accessories,Monitor,2,0.05,1479.95,276.05,0.186526572,2024-07,2024
ORD-11747,20-04-2024,22-04-2024,Second Class,CUST-1487,Corporate,India,Lucknow,Uttar Pradesh,North,Technology,Printers,USB-C Hub,3,0.15,1063.23,102.96,0.096836997,2024-04,2024
ORD-10301,18-01-2025,19-01-2025,Second Class,CUST-1039,Consumer,India,Bengaluru,Karnataka,South,Technology,Computers,Wireless Headset,2,0.2,297.01,34.9,0.117504461,2025-01,2025
ORD-12421,21-12-2025,23-12-2025,Same Day,CUST-1032,Consumer,India,Kolkata,West Bengal,East,Furniture,Tables,Bookshelf,1,0.1,230,27.23,0.118391304,2025-12,2025
ORD-11571,01-11-2025,05-11-2025,Standard,CUST-1370,Consumer,India,Jaipur,Rajasthan,North,Technology,Phones,Smartphone,3,0.05,168.65,25.89,0.153513193,2025-11,2025
ORD-10897,01-03-2025,03-03-2025,Standard,CUST-1451,Corporate,India,Lucknow,Uttar Pradesh,North,Technology,Printers,Smartphone,3,0.2,1332.22,94.06,0.070603954,2025-03,2025
ORD-12042,12-10-2025,16-10-2025,Standard,CUST-1447,Consumer,India,Lucknow,Uttar Pradesh,North,Office Supplies,Paper,Printer Paper,4,0.1,129.65,18.11,0.139683764,2025-10,2025
ORD-11446,08-12-2025,12-12-2025,Standard,CUST-1546,Consumer,India,Bhopal,Madhya Pradesh,Central,Furniture,Chairs,Bookshelf,2,0.2,359.2,-7.89,-0.021965479,2025-12,2025
ORD-10587,29-01-2024,01-02-2024,Standard,CUST-1589,Consumer,India,Bhopal,Madhya Pradesh,Central,Technology,Accessories,Smartphone,2,0,418.43,80.42,0.192194632,2024-01,2024
ORD-12373,25-07-2024,27-07-2024,Second Class,CUST-1520,Consumer,India,Jaipur,Rajasthan,North,Office Supplies,Stationery,Notebook,3,0,210.91,39.42,0.186904367,2024-07,2024
ORD-10548,25-03-2023,27-03-2023,Standard,CUST-1232,Consumer,India,Mumbai,Maharashtra,West,Furniture,Office Furniture,Executive Chair,3,0,279.27,41.27,0.147778136,2023-03,2023
ORD-11752,02-11-2025,07-11-2025,Standard,CUST-1046,Consumer,India,Lucknow,Uttar Pradesh,North,Furniture,Office Furniture,Standing Desk,5,0.05,947.86,109.2,0.115206887,2025-11,2025
ORD-10507,21-06-2025,25-06-2025,Same Day,CUST-1253,Home Office,India,Bhopal,Madhya Pradesh,Central,Technology,Printers,Tablet,2,0.1,713.68,58.67,0.082207712,2025-06,2025
ORD-12354,21-01-2023,24-01-2023,Second Class,CUST-1314,Consumer,India,Nagpur,Maharashtra,Central,Technology,Printers,USB-C Hub,3,0.15,812.56,73.79,0.090811755,2023-01,2023
ORD-10589,10-09-2024,13-09-2024,Same Day,CUST-1056,Corporate,India,Hyderabad,Telangana,South,Furniture,Chairs,Executive Chair,2,0.15,238.17,2.89,0.01213419,2024-09,2024
ORD-11376,21-08-2023,24-08-2023,Standard,CUST-1339,Corporate,India,Mumbai,Maharashtra,West,Technology,Accessories,Laser Printer,5,0.1,412.54,48.49,0.117540117,2023-08,2023
ORD-10269,15-09-2024,17-09-2024,Second Class,CUST-1236,Home Office,India,Delhi,Delhi,North,Technology,Printers,Mechanical Keyboard,4,0.15,1019.53,178.05,0.174639295,2024-09,2024
ORD-11953,10-05-2025,13-05-2025,Standard,CUST-1326,Corporate,India,Hyderabad,Telangana,South,Technology,Computers,USB-C Hub,4,0.15,1019.82,76.83,0.075336824,2025-05,2025
ORD-10985,17-08-2024,19-08-2024,Same Day,CUST-1532,Corporate,India,Nagpur,Maharashtra,Central,Furniture,Chairs,Filing Cabinet,2,0,526.77,61.74,0.117204852,2024-08,2024
ORD-10095,13-04-2025,15-04-2025,First Class,CUST-1577,Consumer,India,Hyderabad,Telangana,South,Furniture,Office Furniture,Filing Cabinet,3,0.3,574.17,-83.21,-0.144922236,2025-04,2025
ORD-12380,30-07-2024,02-08-2024,First Class,CUST-1236,Corporate,India,Chennai,Tamil Nadu,South,Technology,Computers,Monitor,1,0.2,147.52,6.9,0.046773319,2024-07,2024
ORD-12187,17-01-2023,21-01-2023,First Class,CUST-1187,Home Office,India,Chennai,Tamil Nadu,South,Office Supplies,Binders,File Binder,3,0,277.5,57.91,0.208684685,2023-01,2023
ORD-10550,04-06-2024,06-06-2024,Standard,CUST-1252,Consumer,India,Mumbai,Maharashtra,West,Office Supplies,Stationery,Sticky Notes,1,0.2,66.45,2.12,0.031903687,2024-06,2024
ORD-11200,03-02-2024,05-02-2024,First Class,CUST-1369,Consumer,India,Delhi,Delhi,North,Office Supplies,Writing,Desk Organizer,4,0,262.31,58.06,0.221341161,2024-02,2024
ORD-11485,04-06-2024,06-06-2024,Standard,CUST-1451,Consumer,India,Delhi,Delhi,North,Office Supplies,Stationery,Notebook,3,0.1,235.11,27.64,0.117561992,2024-06,2024
ORD-12142,28-12-2023,31-12-2023,Standard,CUST-1267,Consumer,India,Lucknow,Uttar Pradesh,North,Furniture,Chairs,Executive Chair,2,0.1,503.46,5.87,0.011659318,2023-12,2023
ORD-12043,30-01-2024,02-02-2024,Standard,CUST-1251,Corporate,India,Bhopal,Madhya Pradesh,Central,Furniture,Office Furniture,Filing Cabinet,2,0.3,686.18,-23.23,-0.033854091,2024-01,2024
ORD-10623,05-03-2024,07-03-2024,First Class,CUST-1252,Corporate,India,Kolkata,West Bengal,East,Furniture,Chairs,Office Chair,2,0.15,652.49,16.86,0.025839476,2024-03,2024
ORD-11123,19-02-2024,22-02-2024,Standard,CUST-1358,Consumer,India,Pune,Maharashtra,West,Office Supplies,Writing,Sticky Notes,3,0,265.02,41.19,0.155422232,2024-02,2024
ORD-10374,22-08-2023,25-08-2023,Standard,CUST-1553,Corporate,India,Delhi,Delhi,North,Office Supplies,Writing,Ball Pen Set,3,0.1,574.06,9.69,0.016879769,2023-08,2023
ORD-11223,30-03-2024,02-04-2024,Standard,CUST-1087,Consumer,India,Nagpur,Maharashtra,Central,Furniture,Office Furniture,Standing Desk,2,0.1,498.41,26.71,0.053590418,2024-03,2024
ORD-10935,20-02-2023,23-02-2023,Standard,CUST-1356,Consumer,India,Bhopal,Madhya Pradesh,Central,Office Supplies,Binders,Desk Organizer,2,0.05,164.47,28,0.170243813,2023-02,2023
ORD-11153,18-01-2023,20-01-2023,Second Class,CUST-1514,Corporate,India,Mumbai,Maharashtra,West,Furniture,Chairs,Reception Desk,2,0.15,364.61,0.8,0.002194125,2023-01,2023
ORD-10616,19-12-2023,22-12-2023,Standard,CUST-1507,Consumer,India,Pune,Maharashtra,West,Furniture,Storage,Reception Desk,2,0,323.13,42.17,0.13050475,2023-12,2023
ORD-12470,24-02-2024,28-02-2024,Second Class,CUST-1213,Corporate,India,Nagpur,Maharashtra,Central,Technology,Computers,Smartphone,1,0,697.88,139.85,0.200392618,2024-02,2024
ORD-10140,29-09-2023,02-10-2023,Second Class,CUST-1396,Home Office,India,Jaipur,Rajasthan,North,Furniture,Storage,Office Chair,3,0.15,305.15,6.38,0.02090775,2023-09,2023
ORD-11890,18-08-2025,22-08-2025,Standard,CUST-1375,Corporate,India,Bengaluru,Karnataka,South,Furniture,Office Furniture,Office Chair,3,0.1,748.6,27.74,0.037055838,2025-08,2025
ORD-11808,08-08-2024,09-08-2024,Standard,CUST-1479,Corporate,India,Kolkata,West Bengal,East,Technology,Computers,Wireless Headset,5,0.2,834.31,85.46,0.10243195,2024-08,2024
ORD-11710,05-12-2023,08-12-2023,First Class,CUST-1587,Corporate,India,Kolkata,West Bengal,East,Technology,Computers,Tablet,2,0.15,668.21,21.85,0.032699301,2023-12,2023
ORD-12089,20-11-2024,25-11-2024,Standard,CUST-1305,Consumer,India,Ahmedabad,Gujarat,West,Office Supplies,Stationery,Printer Paper,2,0,231.64,27.64,0.119323088,2024-11,2024
ORD-12460,17-09-2025,19-09-2025,Standard,CUST-1195,Home Office,India,Chennai,Tamil Nadu,South,Office Supplies,Stationery,Printer Paper,4,0.15,329.05,28.92,0.087889379,2025-09,2025
ORD-12435,28-09-2024,02-10-2024,Second Class,CUST-1548,Consumer,India,Delhi,Delhi,North,Office Supplies,Writing,Printer Paper,3,0,248.66,36.26,0.145821604,2024-09,2024
ORD-10247,20-10-2023,22-10-2023,Standard,CUST-1259,Consumer,India,Chennai,Tamil Nadu,South,Furniture,Office Furniture,Office Chair,4,0.3,672.84,-58.2,-0.086499019,2023-10,2023
ORD-12138,07-05-2023,09-05-2023,Standard,CUST-1409,Consumer,India,Hyderabad,Telangana,South,Technology,Printers,Monitor,1,0.15,208.26,20.45,0.098194564,2023-05,2023
ORD-11581,26-05-2025,29-05-2025,Standard,CUST-1066,Consumer,India,Nagpur,Maharashtra,Central,Office Supplies,Paper,Printer Paper,4,0.05,358.03,60.35,0.168561294,2025-05,2025
ORD-10493,05-09-2025,10-09-2025,Second Class,CUST-1005,Consumer,India,Chennai,Tamil Nadu,South,Office Supplies,Stationery,Notebook,3,0,302.24,69.54,0.230082054,2025-09,2025
ORD-10941,12-03-2023,16-03-2023,Standard,CUST-1053,Consumer,India,Lucknow,Uttar Pradesh,North,Office Supplies,Binders,Printer Paper,2,0.15,324.04,44.1,0.136094309,2023-03,2023
ORD-11617,25-06-2025,27-06-2025,Second Class,CUST-1513,Home Office,India,Lucknow,Uttar Pradesh,North,Technology,Accessories,Mechanical Keyboard,5,0.05,1387.59,308.26,0.222154959,2025-06,2025
ORD-10960,11-05-2025,13-05-2025,Same Day,CUST-1512,Home Office,India,Pune,Maharashtra,West,Technology,Phones,Wireless Headset,4,0.3,1310.74,111.6,0.085142744,2025-05,2025
ORD-10055,11-06-2025,13-06-2025,Same Day,CUST-1054,Consumer,India,Mumbai,Maharashtra,West,Technology,Printers,Mechanical Keyboard,3,0.15,678.06,82.86,0.122201575,2025-06,2025
ORD-10772,11-10-2025,13-10-2025,Same Day,CUST-1196,Consumer,India,Delhi,Delhi,North,Technology,Accessories,Business Laptop,3,0.15,385.87,36.27,0.093995387,2025-10,2025
ORD-10800,25-07-2025,29-07-2025,Standard,CUST-1269,Home Office,India,Delhi,Delhi,North,Technology,Accessories,Business Laptop,4,0.1,3740.77,577.27,0.154318496,2025-07,2025
ORD-12367,01-10-2025,03-10-2025,Standard,CUST-1057,Consumer,India,Lucknow,Uttar Pradesh,North,Technology,Phones,Laser Printer,2,0.2,484.95,60.28,0.124301474,2025-10,2025
ORD-12407,08-11-2025,12-11-2025,Second Class,CUST-1549,Consumer,India,Mumbai,Maharashtra,West,Technology,Printers,Mechanical Keyboard,2,0.15,347.27,24.13,0.069484839,2025-11,2025
ORD-10398,05-03-2023,09-03-2023,Standard,CUST-1362,Consumer,India,Bhopal,Madhya Pradesh,Central,Technology,Printers,Monitor,4,0.1,805.43,142.68,0.177147611,2023-03,2023
ORD-10679,09-02-2024,13-02-2024,Standard,CUST-1455,Consumer,India,Pune,Maharashtra,West,Technology,Accessories,Laser Printer,3,0,1182.64,206.69,0.174770006,2024-02,2024
ORD-10811,17-01-2025,19-01-2025,Standard,CUST-1391,Home Office,India,Hyderabad,Telangana,South,Technology,Printers,Tablet,1,0.2,671.88,81.75,0.121673513,2025-01,2025
ORD-11604,25-01-2024,30-01-2024,Same Day,CUST-1344,Consumer,India,Ahmedabad,Gujarat,West,Technology,Printers,USB-C Hub,3,0.05,1026.54,168.83,0.164465096,2024-01,2024
ORD-11641,19-08-2024,20-08-2024,Second Class,CUST-1328,Corporate,India,Bhopal,Madhya Pradesh,Central,Office Supplies,Paper,File Binder,1,0.3,164.91,-1.11,-0.006730944,2024-08,2024
ORD-10954,30-01-2024,31-01-2024,Second Class,CUST-1208,Consumer,India,Kolkata,West Bengal,East,Office Supplies,Binders,File Binder,3,0.1,157.18,13.41,0.085316198,2024-01,2024
ORD-11642,22-06-2024,25-06-2024,Standard,CUST-1452,Consumer,India,Ahmedabad,Gujarat,West,Technology,Computers,Laser Printer,4,0.3,4295.37,-87.92,-0.020468551,2024-06,2024
ORD-10784,08-09-2024,10-09-2024,Second Class,CUST-1326,Consumer,India,Lucknow,Uttar Pradesh,North,Furniture,Storage,Standing Desk,1,0.05,451.26,38.64,0.085626911,2024-09,2024
ORD-12274,05-02-2025,07-02-2025,Standard,CUST-1192,Consumer,India,Ahmedabad,Gujarat,West,Technology,Printers,Smartphone,2,0.3,400.36,-14.19,-0.035443101,2025-02,2025
ORD-10350,26-03-2024,28-03-2024,First Class,CUST-1299,Consumer,India,Kolkata,West Bengal,East,Furniture,Storage,Conference Table,1,0.1,194.76,3.22,0.016533169,2024-03,2024
ORD-10215,06-07-2023,08-07-2023,Standard,CUST-1208,Consumer,India,Hyderabad,Telangana,South,Technology,Accessories,Mechanical Keyboard,2,0,749.83,176.86,0.235866796,2023-07,2023
ORD-10705,13-12-2024,14-12-2024,Standard,CUST-1193,Corporate,India,Bengaluru,Karnataka,South,Technology,Accessories,Tablet,3,0,571.86,75.11,0.131343336,2024-12,2024
ORD-11405,19-10-2024,22-10-2024,Standard,CUST-1131,Consumer,India,Jaipur,Rajasthan,North,Technology,Computers,Mechanical Keyboard,5,0.1,2111.77,255.32,0.120903318,2024-10,2024
ORD-10789,22-11-2024,26-11-2024,Standard,CUST-1040,Consumer,India,Pune,Maharashtra,West,Technology,Accessories,USB-C Hub,3,0.05,690.33,126.02,0.182550374,2024-11,2024
ORD-10214,14-07-2023,16-07-2023,Standard,CUST-1370,Corporate,India,Chennai,Tamil Nadu,South,Office Supplies,Stationery,Ball Pen Set,1,0.1,147.26,16.85,0.114423469,2023-07,2023
ORD-11774,21-10-2025,24-10-2025,Second Class,CUST-1040,Consumer,India,Kolkata,West Bengal,East,Technology,Printers,USB-C Hub,3,0,1034.57,251.03,0.242641871,2025-10,2025
ORD-11017,03-01-2023,08-01-2023,Standard,CUST-1520,Consumer,India,Pune,Maharashtra,West,Furniture,Tables,Standing Desk,4,0,379.02,53.04,0.139939845,2023-01,2023
ORD-11832,31-10-2023,01-11-2023,Standard,CUST-1487,Corporate,India,Hyderabad,Telangana,South,Office Supplies,Binders,File Binder,3,0.05,472.88,59.31,0.12542294,2023-10,2023
ORD-11992,06-01-2024,08-01-2024,Standard,CUST-1054,Consumer,India,Bhopal,Madhya Pradesh,Central,Office Supplies,Binders,Desk Organizer,1,0,80.5,10.67,0.132546584,2024-01,2024
ORD-12172,16-03-2024,18-03-2024,Standard,CUST-1011,Consumer,India,Bhopal,Madhya Pradesh,Central,Furniture,Office Furniture,Bookshelf,5,0.15,798.49,52.58,0.065849291,2024-03,2024
ORD-10236,20-10-2024,25-10-2024,Second Class,CUST-1506,Consumer,India,Lucknow,Uttar Pradesh,North,Furniture,Storage,Executive Chair,3,0.1,523.81,34.81,0.066455394,2024-10,2024
ORD-10782,20-09-2025,21-09-2025,First Class,CUST-1477,Corporate,India,Ahmedabad,Gujarat,West,Technology,Computers,Mechanical Keyboard,4,0,1809.29,342.27,0.189173654,2025-09,2025
ORD-10975,04-01-2024,06-01-2024,Standard,CUST-1111,Consumer,India,Jaipur,Rajasthan,North,Technology,Phones,USB-C Hub,3,0.05,407.72,82.24,0.201707054,2024-01,2024
ORD-10073,19-06-2024,22-06-2024,First Class,CUST-1326,Consumer,India,Bhopal,Madhya Pradesh,Central,Technology,Phones,Wireless Headset,1,0.2,209.08,15.52,0.07422996,2024-06,2024
ORD-11519,08-09-2023,11-09-2023,Standard,CUST-1052,Consumer,India,Hyderabad,Telangana,South,Furniture,Office Furniture,Executive Chair,4,0.05,427.17,36.02,0.084322401,2023-09,2023
ORD-11285,17-08-2023,19-08-2023,Standard,CUST-1092,Consumer,India,Mumbai,Maharashtra,West,Furniture,Office Furniture,Reception Desk,3,0,618.07,90.18,0.145905804,2023-08,2023
ORD-10319,10-06-2023,13-06-2023,Standard,CUST-1163,Consumer,India,Bengaluru,Karnataka,South,Technology,Computers,Monitor,4,0.1,476.67,42.61,0.089390983,2023-06,2023
ORD-10601,03-11-2025,08-11-2025,Second Class,CUST-1559,Consumer,India,Kolkata,West Bengal,East,Office Supplies,Binders,Notebook,5,0,240.25,34.04,0.141685744,2025-11,2025
ORD-12130,12-09-2023,17-09-2023,Standard,CUST-1429,Consumer,India,Lucknow,Uttar Pradesh,North,Technology,Computers,Smartphone,4,0.1,789.11,88.19,0.111758817,2023-09,2023
ORD-12248,26-11-2023,30-11-2023,Standard,CUST-1158,Consumer,India,Mumbai,Maharashtra,West,Furniture,Chairs,Reception Desk,4,0.1,893.55,46.98,0.0525768,2023-11,2023
ORD-11787,22-01-2023,23-01-2023,Standard,CUST-1086,Home Office,India,Mumbai,Maharashtra,West,Furniture,Tables,Filing Cabinet,5,0.05,976.57,90.18,0.092343611,2023-01,2023
ORD-10192,10-08-2023,15-08-2023,Same Day,CUST-1496,Corporate,India,Bengaluru,Karnataka,South,Technology,Accessories,Laser Printer,3,0,606.43,105.15,0.173391818,2023-08,2023
ORD-11492,27-05-2025,30-05-2025,Same Day,CUST-1368,Consumer,India,Hyderabad,Telangana,South,Technology,Phones,Mechanical Keyboard,1,0,664.35,137.81,0.20743584,2025-05,2025
ORD-11533,17-06-2025,19-06-2025,First Class,CUST-1065,Consumer,India,Bengaluru,Karnataka,South,Technology,Printers,Tablet,1,0.2,309.57,32.48,0.104919727,2025-06,2025
ORD-11610,14-10-2023,16-10-2023,Standard,CUST-1269,Consumer,India,Delhi,Delhi,North,Furniture,Office Furniture,Bookshelf,2,0.1,429.7,21.84,0.050826158,2023-10,2023
ORD-11328,18-11-2025,21-11-2025,Standard,CUST-1194,Consumer,India,Hyderabad,Telangana,South,Technology,Computers,Mechanical Keyboard,2,0.05,665.38,95.92,0.144158225,2025-11,2025
ORD-10359,11-12-2023,14-12-2023,Second Class,CUST-1060,Corporate,India,Hyderabad,Telangana,South,Office Supplies,Binders,Sticky Notes,2,0.1,367.11,28.23,0.076897932,2023-12,2023
ORD-10020,03-11-2023,08-11-2023,First Class,CUST-1379,Home Office,India,Chennai,Tamil Nadu,South,Technology,Accessories,Monitor,1,0.3,113.92,1.74,0.015273876,2023-11,2023
ORD-11757,28-05-2025,31-05-2025,Second Class,CUST-1043,Consumer,India,Pune,Maharashtra,West,Office Supplies,Stationery,File Binder,5,0.15,667.58,74.35,0.11137242,2025-05,2025
ORD-10736,01-07-2024,03-07-2024,Standard,CUST-1535,Consumer,India,Mumbai,Maharashtra,West,Office Supplies,Writing,Sticky Notes,1,0,103.57,20.71,0.199961379,2024-07,2024
ORD-11847,18-06-2025,21-06-2025,First Class,CUST-1120,Consumer,India,Ahmedabad,Gujarat,West,Furniture,Tables,Filing Cabinet,1,0.1,445.22,2.95,0.006625938,2025-06,2025
ORD-10086,09-12-2023,10-12-2023,First Class,CUST-1453,Consumer,India,Nagpur,Maharashtra,Central,Office Supplies,Paper,Printer Paper,1,0,126.82,31.12,0.245387163,2023-12,2023
ORD-12082,20-10-2023,24-10-2023,Second Class,CUST-1283,Corporate,India,Kolkata,West Bengal,East,Furniture,Chairs,Conference Table,2,0.3,2136.18,-128.02,-0.059929407,2023-10,2023
ORD-11365,12-08-2023,16-08-2023,Second Class,CUST-1315,Corporate,India,Delhi,Delhi,North,Technology,Printers,USB-C Hub,4,0.1,3713.62,565,0.152142653,2023-08,2023
ORD-10663,28-08-2023,30-08-2023,First Class,CUST-1287,Consumer,India,Delhi,Delhi,North,Technology,Printers,Mechanical Keyboard,2,0.1,326.93,50.37,0.154069679,2023-08,2023
ORD-10806,17-06-2025,19-06-2025,Standard,CUST-1274,Corporate,India,Kolkata,West Bengal,East,Technology,Accessories,Tablet,2,0.1,356.11,51.89,0.145713403,2025-06,2025
ORD-10114,25-07-2024,28-07-2024,Second Class,CUST-1331,Consumer,India,Jaipur,Rajasthan,North,Office Supplies,Paper,Desk Organizer,1,0.15,75.52,5.37,0.071106992,2024-07,2024
ORD-10886,25-09-2023,28-09-2023,Second Class,CUST-1058,Corporate,India,Nagpur,Maharashtra,Central,Technology,Computers,Business Laptop,2,0.1,565.81,97.53,0.172372351,2023-09,2023
ORD-12361,23-09-2023,26-09-2023,Same Day,CUST-1276,Corporate,India,Bengaluru,Karnataka,South,Technology,Phones,Smartphone,3,0.1,274.9,26.73,0.097235358,2023-09,2023
ORD-12152,02-07-2024,06-07-2024,Standard,CUST-1057,Consumer,India,Jaipur,Rajasthan,North,Office Supplies,Stationery,Ball Pen Set,1,0,41.35,6.95,0.168077388,2024-07,2024
ORD-10279,22-11-2024,24-11-2024,Standard,CUST-1196,Corporate,India,Jaipur,Rajasthan,North,Technology,Phones,Business Laptop,3,0.1,992.57,178.03,0.179362665,2024-11,2024
ORD-12340,25-02-2025,27-02-2025,First Class,CUST-1055,Consumer,India,Bhopal,Madhya Pradesh,Central,Technology,Computers,Business Laptop,2,0,548.34,117.24,0.213808951,2025-02,2025
ORD-10518,28-09-2024,03-10-2024,Second Class,CUST-1013,Home Office,India,Chennai,Tamil Nadu,South,Office Supplies,Binders,Desk Organizer,1,0,159.99,34.78,0.217388587,2024-09,2024
ORD-10699,07-09-2024,08-09-2024,Standard,CUST-1098,Consumer,India,Pune,Maharashtra,West,Office Supplies,Stationery,Envelope Pack,1,0.05,37.42,6.01,0.1606093,2024-09,2024
ORD-10413,24-04-2023,26-04-2023,Standard,CUST-1039,Consumer,India,Kolkata,West Bengal,East,Furniture,Office Furniture,Bookshelf,1,0.2,225.42,-13.52,-0.059976932,2023-04,2023
ORD-10404,13-08-2023,15-08-2023,Second Class,CUST-1507,Home Office,India,Nagpur,Maharashtra,Central,Technology,Accessories,Business Laptop,2,0.05,562.32,98.42,0.175024897,2023-08,2023
ORD-10636,10-02-2025,12-02-2025,Standard,CUST-1191,Consumer,India,Mumbai,Maharashtra,West,Office Supplies,Writing,Sticky Notes,1,0.2,52.1,2.31,0.044337812,2025-02,2025
ORD-11003,18-03-2025,20-03-2025,Standard,CUST-1514,Consumer,India,Kolkata,West Bengal,East,Furniture,Storage,Bookshelf,2,0.2,507.57,-0.56,-0.001103296,2025-03,2025
ORD-11845,10-05-2025,13-05-2025,First Class,CUST-1315,Consumer,India,Mumbai,Maharashtra,West,Furniture,Office Furniture,Filing Cabinet,2,0.3,1613.43,-99.8,-0.061855798,2025-05,2025
ORD-10085,14-06-2024,19-06-2024,Standard,CUST-1078,Consumer,India,Ahmedabad,Gujarat,West,Furniture,Tables,Office Chair,2,0,176.08,27.14,0.154134484,2024-06,2024
